asset_id_base,rates
BTC,"{'time': '2023-03-24T01:38:01.0000000Z', 'asset_id_quote': 'SCC', 'rate': 828413.4342605658}"
BTC,"{'time': '2023-03-24T01:37:58.0000000Z', 'asset_id_quote': 'AQUAGOAT', 'rate': 73917846349168.08}"
BTC,"{'time': '2023-03-24T01:37:57.0000000Z', 'asset_id_quote': 'USDZ', 'rate': 28354.55791980778}"
BTC,"{'time': '2023-03-24T01:37:54.0000000Z', 'asset_id_quote': 'GDDY', 'rate': 2219672.231934663}"
BTC,"{'time': '2023-03-24T01:37:49.0000000Z', 'asset_id_quote': 'PRT', 'rate': 13590187.605415026}"
BTC,"{'time': '2023-03-24T01:37:45.0000000Z', 'asset_id_quote': 'ONION', 'rate': 1106174.7215508677}"
BTC,"{'time': '2023-03-24T01:37:45.0000000Z', 'asset_id_quote': 'PHAE', 'rate': 501370.6826372071}"
BTC,"{'time': '2023-03-24T01:37:37.0000000Z', 'asset_id_quote': 'BDC', 'rate': 9024788299.728666}"
BTC,"{'time': '2023-03-24T01:37:27.0000000Z', 'asset_id_quote': 'SAKE', 'rate': 14159064.911702555}"
BTC,"{'time': '2023-03-24T01:37:18.0000000Z', 'asset_id_quote': 'XPS', 'rate': 37293076.919964634}"
BTC,"{'time': '2023-03-24T01:37:17.0000000Z', 'asset_id_quote': 'HINA', 'rate': 1938108338963223.5}"
BTC,"{'time': '2023-03-24T01:37:09.0000000Z', 'asset_id_quote': 'SUNNY', 'rate': 362043627.3048248}"
BTC,"{'time': '2023-03-24T01:37:07.0000000Z', 'asset_id_quote': 'JGN', 'rate': 681072.8354194222}"
BTC,"{'time': '2023-03-24T01:37:05.0000000Z', 'asset_id_quote': 'PSGFT', 'rate': 5094.413826063033}"
BTC,"{'time': '2023-03-24T01:37:00.0000000Z', 'asset_id_quote': 'GRLC', 'rate': 2110541.1245154557}"
BTC,"{'time': '2023-03-24T01:37:00.0000000Z', 'asset_id_quote': 'XMETA', 'rate': 8667512508.12195}"
BTC,"{'time': '2023-03-24T01:36:53.0000000Z', 'asset_id_quote': 'ZRX3S', 'rate': 885862.542372491}"
BTC,"{'time': '2023-03-24T01:36:51.0000000Z', 'asset_id_quote': 'MNST', 'rate': 4068910.6845543}"
BTC,"{'time': '2023-03-24T01:36:43.0000000Z', 'asset_id_quote': 'QIN', 'rate': 57065065.49101067}"
BTC,"{'time': '2023-03-24T01:36:41.0000000Z', 'asset_id_quote': 'VIBLO', 'rate': 205796011.4310888}"
BTC,"{'time': '2023-03-24T01:36:36.0000000Z', 'asset_id_quote': 'LOG', 'rate': 455699.67824723053}"
BTC,"{'time': '2023-03-24T01:36:25.0000000Z', 'asset_id_quote': 'BARFT', 'rate': 7183.957989977961}"
BTC,"{'time': '2023-03-24T01:36:25.0000000Z', 'asset_id_quote': 'BCPT', 'rate': 13653345.630216578}"
BTC,"{'time': '2023-03-24T01:36:23.0000000Z', 'asset_id_quote': 'BCOIN', 'rate': 7236797.347990456}"
BTC,"{'time': '2023-03-24T01:36:19.0000000Z', 'asset_id_quote': 'HLN', 'rate': 56033094.256759286}"
BTC,"{'time': '2023-03-24T01:36:18.0000000Z', 'asset_id_quote': 'NCXC', 'rate': 82235.20474493924}"
BTC,"{'time': '2023-03-24T01:36:06.0000000Z', 'asset_id_quote': 'PTX', 'rate': 1528985.3123456729}"
BTC,"{'time': '2023-03-24T01:36:03.0000000Z', 'asset_id_quote': 'FIWA', 'rate': 339273192.48026174}"
BTC,"{'time': '2023-03-24T01:36:02.0000000Z', 'asset_id_quote': 'CUTE', 'rate': 1235869.8439161757}"
BTC,"{'time': '2023-03-24T01:35:53.0000000Z', 'asset_id_quote': 'SPE', 'rate': 4953582.70041673}"
BTC,"{'time': '2023-03-24T01:35:47.0000000Z', 'asset_id_quote': 'MW', 'rate': 450078752.3134982}"
BTC,"{'time': '2023-03-24T01:35:44.0000000Z', 'asset_id_quote': 'SPY', 'rate': 23258085.140356462}"
BTC,"{'time': '2023-03-24T01:35:40.0000000Z', 'asset_id_quote': 'TRR', 'rate': 126752.48841200271}"
BTC,"{'time': '2023-03-24T01:35:39.0000000Z', 'asset_id_quote': 'HVE2', 'rate': 57010868.97094077}"
BTC,"{'time': '2023-03-24T01:35:31.0000000Z', 'asset_id_quote': 'LUSD', 'rate': 27903.514709164025}"
BTC,"{'time': '2023-03-24T01:35:27.0000000Z', 'asset_id_quote': 'BTCPAY', 'rate': 3063545.8387411227}"
BTC,"{'time': '2023-03-24T01:35:13.0000000Z', 'asset_id_quote': 'SAF', 'rate': 2540309.7655749083}"
BTC,"{'time': '2023-03-24T01:35:06.0000000Z', 'asset_id_quote': 'METACEX', 'rate': 569361267.1473656}"
BTC,"{'time': '2023-03-24T01:35:05.0000000Z', 'asset_id_quote': 'BKP', 'rate': 947939571459199.9}"
BTC,"{'time': '2023-03-24T01:34:56.0000000Z', 'asset_id_quote': 'MESH', 'rate': 1003390709.1355551}"
BTC,"{'time': '2023-03-24T01:34:49.0000000Z', 'asset_id_quote': 'MTL3L', 'rate': 5862562.25932599}"
BTC,"{'time': '2023-03-24T01:34:48.0000000Z', 'asset_id_quote': 'PTP', 'rate': 486335.6740326668}"
BTC,"{'time': '2023-03-24T01:34:45.0000000Z', 'asset_id_quote': 'EVX', 'rate': 1768097.4932329485}"
BTC,"{'time': '2023-03-24T01:34:34.0000000Z', 'asset_id_quote': 'BTX', 'rate': 98851.78485279325}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'AFK', 'rate': 2747500.9425806412}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'CARD', 'rate': 17292369.50768157}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'CPOOL', 'rate': 724223.3199918014}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'ERSDL', 'rate': 4544114.693879537}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'IXS', 'rate': 972480.5301692329}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'PIRATE', 'rate': 2777656.861429696}"
BTC,"{'time': '2023-03-24T01:34:30.0000000Z', 'asset_id_quote': 'WOOP', 'rate': 2434528.698514942}"
BTC,"{'time': '2023-03-24T01:34:28.0000000Z', 'asset_id_quote': 'CHZ3L', 'rate': 31804.819056778142}"
BTC,"{'time': '2023-03-24T01:34:25.0000000Z', 'asset_id_quote': 'DDIM', 'rate': 13180.70951701789}"
BTC,"{'time': '2023-03-24T01:34:20.0000000Z', 'asset_id_quote': 'EAD', 'rate': 1616159675893781.2}"
BTC,"{'time': '2023-03-24T01:34:18.0000000Z', 'asset_id_quote': 'BIS', 'rate': 1100640.3871347255}"
BTC,"{'time': '2023-03-24T01:34:14.0000000Z', 'asset_id_quote': 'ENJ5S', 'rate': 9128938.98176521}"
BTC,"{'time': '2023-03-24T01:34:11.0000000Z', 'asset_id_quote': 'DOGEP', 'rate': 582933769156.9402}"
BTC,"{'time': '2023-03-24T01:34:06.0000000Z', 'asset_id_quote': 'SDT', 'rate': 75342.58088622203}"
BTC,"{'time': '2023-03-24T01:34:03.0000000Z', 'asset_id_quote': 'TRYB', 'rate': 660388.5332475499}"
BTC,"{'time': '2023-03-24T01:34:00.0000000Z', 'asset_id_quote': 'BTRM', 'rate': 180535603.2223582}"
BTC,"{'time': '2023-03-24T01:33:54.0000000Z', 'asset_id_quote': 'BTB', 'rate': 70874688.28819849}"
BTC,"{'time': '2023-03-24T01:33:52.0000000Z', 'asset_id_quote': 'GEP', 'rate': 56598624.36961117}"
BTC,"{'time': '2023-03-24T01:33:47.0000000Z', 'asset_id_quote': 'VSOL', 'rate': 1419105074.7029467}"
BTC,"{'time': '2023-03-24T01:33:42.0000000Z', 'asset_id_quote': 'LFT', 'rate': 30348061.4456903}"
BTC,"{'time': '2023-03-24T01:33:31.0000000Z', 'asset_id_quote': 'DCASH', 'rate': 3678922.744213633}"
BTC,"{'time': '2023-03-24T01:33:27.0000000Z', 'asset_id_quote': 'GUM', 'rate': 1414784.1935169694}"
BTC,"{'time': '2023-03-24T01:33:26.0000000Z', 'asset_id_quote': 'HT3L', 'rate': 41395463.00478214}"
BTC,"{'time': '2023-03-24T01:33:17.0000000Z', 'asset_id_quote': 'X42', 'rate': 2980323.487273181}"
BTC,"{'time': '2023-03-24T01:33:16.0000000Z', 'asset_id_quote': 'WENLAMBO', 'rate': 50446949422811.11}"
BTC,"{'time': '2023-03-24T01:33:09.0000000Z', 'asset_id_quote': 'LOL', 'rate': 34542349.6496851}"
BTC,"{'time': '2023-03-24T01:33:03.0000000Z', 'asset_id_quote': 'MIST', 'rate': 16897.792952502856}"
BTC,"{'time': '2023-03-24T01:33:03.0000000Z', 'asset_id_quote': 'XRSHIB', 'rate': 94275981016032.48}"
BTC,"{'time': '2023-03-24T01:33:02.0000000Z', 'asset_id_quote': 'KTT', 'rate': 5220805.454707932}"
BTC,"{'time': '2023-03-24T01:32:58.0000000Z', 'asset_id_quote': 'BKK', 'rate': 129725.37009248056}"
BTC,"{'time': '2023-03-24T01:32:56.0000000Z', 'asset_id_quote': 'L3P', 'rate': 113471499.58841905}"
BTC,"{'time': '2023-03-24T01:32:46.0000000Z', 'asset_id_quote': 'SATT', 'rate': 243167824.5435798}"
BTC,"{'time': '2023-03-24T01:32:43.0000000Z', 'asset_id_quote': 'BEND', 'rate': 1989282.5240936256}"
BTC,"{'time': '2023-03-24T01:32:42.0000000Z', 'asset_id_quote': 'HE', 'rate': 10454324.803471357}"
BTC,"{'time': '2023-03-24T01:32:38.0000000Z', 'asset_id_quote': 'PROPY', 'rate': 61057.567926651085}"
BTC,"{'time': '2023-03-24T01:32:34.0000000Z', 'asset_id_quote': 'RYO', 'rate': 2562152.382872359}"
BTC,"{'time': '2023-03-24T01:32:21.0000000Z', 'asset_id_quote': 'CREAM3L', 'rate': 18070480.78088453}"
BTC,"{'time': '2023-03-24T01:32:21.0000000Z', 'asset_id_quote': 'KALA', 'rate': 131656636.49970886}"
BTC,"{'time': '2023-03-24T01:32:16.0000000Z', 'asset_id_quote': 'GAN', 'rate': 207372554.2332802}"
BTC,"{'time': '2023-03-24T01:32:10.0000000Z', 'asset_id_quote': 'ANS', 'rate': 2112.906108916468}"
BTC,"{'time': '2023-03-24T01:32:08.0000000Z', 'asset_id_quote': 'OGN3S', 'rate': 9974102.305938037}"
BTC,"{'time': '2023-03-24T01:32:04.0000000Z', 'asset_id_quote': 'FNC', 'rate': 8356968.732031507}"
BTC,"{'time': '2023-03-24T01:32:04.0000000Z', 'asset_id_quote': 'INTX', 'rate': 401715230.8662411}"
BTC,"{'time': '2023-03-24T01:32:00.0000000Z', 'asset_id_quote': 'OBTC', 'rate': 910131.4530437187}"
BTC,"{'time': '2023-03-24T01:31:59.0000000Z', 'asset_id_quote': 'SCRT3S', 'rate': 1488178.8778292509}"
BTC,"{'time': '2023-03-24T01:31:58.0000000Z', 'asset_id_quote': 'XEND', 'rate': 888852.6777728964}"
BTC,"{'time': '2023-03-24T01:31:58.0000000Z', 'asset_id_quote': 'YAN', 'rate': 269.3010440955743}"
BTC,"{'time': '2023-03-24T01:31:53.0000000Z', 'asset_id_quote': 'BRTR', 'rate': 21859743.896918587}"
BTC,"{'time': '2023-03-24T01:31:44.0000000Z', 'asset_id_quote': 'BENQI', 'rate': 3086048.0037230155}"
BTC,"{'time': '2023-03-24T01:31:40.0000000Z', 'asset_id_quote': 'NITRO', 'rate': 117442509.97579885}"
BTC,"{'time': '2023-03-24T01:31:36.0000000Z', 'asset_id_quote': 'SPELL3L', 'rate': 8693328.045166882}"
BTC,"{'time': '2023-03-24T01:31:35.0000000Z', 'asset_id_quote': 'SPH', 'rate': 2209573.445401782}"
BTC,"{'time': '2023-03-24T01:31:33.0000000Z', 'asset_id_quote': '4JNET', 'rate': 40327018182328.76}"
BTC,"{'time': '2023-03-24T01:31:32.0000000Z', 'asset_id_quote': 'BEZOGE', 'rate': 105252132301093.64}"
BTC,"{'time': '2023-03-24T01:31:27.0000000Z', 'asset_id_quote': 'FWW', 'rate': 1001015289.4704924}"
BTC,"{'time': '2023-03-24T01:31:26.0000000Z', 'asset_id_quote': 'SFT', 'rate': 10171245.205497188}"
BTC,"{'time': '2023-03-24T01:31:23.0000000Z', 'asset_id_quote': 'BIO', 'rate': 208109.47110233427}"
BTC,"{'time': '2023-03-24T01:31:13.0000000Z', 'asset_id_quote': 'DS', 'rate': 68816490.87455451}"
BTC,"{'time': '2023-03-24T01:31:12.0000000Z', 'asset_id_quote': 'PRCH', 'rate': 1737023688352.4004}"
BTC,"{'time': '2023-03-24T01:31:09.0000000Z', 'asset_id_quote': 'BTCADD', 'rate': 1.0004738084118339}"
BTC,"{'time': '2023-03-24T01:30:59.0000000Z', 'asset_id_quote': 'S4F', 'rate': 133849761.23048648}"
BTC,"{'time': '2023-03-24T01:30:54.0000000Z', 'asset_id_quote': 'SWI', 'rate': 1047313355.5357141}"
BTC,"{'time': '2023-03-24T01:30:52.0000000Z', 'asset_id_quote': 'NEO5L', 'rate': 523124.4035941637}"
BTC,"{'time': '2023-03-24T01:30:37.0000000Z', 'asset_id_quote': 'AGOLP', 'rate': 135322320019.51347}"
BTC,"{'time': '2023-03-24T01:30:37.0000000Z', 'asset_id_quote': 'ASAFE2', 'rate': 18551352.303152837}"
BTC,"{'time': '2023-03-24T01:30:32.0000000Z', 'asset_id_quote': 'STA', 'rate': 14686.130091129267}"
BTC,"{'time': '2023-03-24T01:30:26.0000000Z', 'asset_id_quote': 'ASY', 'rate': 3302017.9097179393}"
BTC,"{'time': '2023-03-24T01:30:24.0000000Z', 'asset_id_quote': 'EVC', 'rate': 50951435.85613018}"
BTC,"{'time': '2023-03-24T01:30:10.0000000Z', 'asset_id_quote': 'SPG', 'rate': 90869057.44729103}"
BTC,"{'time': '2023-03-24T01:30:09.0000000Z', 'asset_id_quote': 'ESHK', 'rate': 1429406931.2136452}"
BTC,"{'time': '2023-03-24T01:30:07.0000000Z', 'asset_id_quote': 'CCASH', 'rate': 4506160.782066325}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': '2GCC', 'rate': 12868.651093468978}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ASIA', 'rate': 2771.709466285626}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ATH', 'rate': 1.4282788576267766}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'BASE', 'rate': 73.53514910553702}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'BCMC1', 'rate': 51.810603439788906}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'BHD', 'rate': 1392925.420556807}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'BKND', 'rate': 342.3626845855868}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'BTCIX', 'rate': 7.140998961686643e-05}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CASTLE', 'rate': 10.212618073276293}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CATVILLS', 'rate': 10.64845524547488}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CAUSE', 'rate': 0.10986980053111209}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CBSL', 'rate': 0.015343119958101678}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CC', 'rate': 27749.619824960635}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CCOIN', 'rate': 1151.3057388880782}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CCUS', 'rate': 202.2216600402268}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CDS', 'rate': 23375.69259066398}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CED', 'rate': 1258.2995321943624}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CFXQ', 'rate': 88.93510629321582}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CGOLD', 'rate': 30246.986619583295}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CLM', 'rate': 1.9844591296115404}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CRB', 'rate': 14.039979206292767}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CRED', 'rate': 6259.679567608839}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'CTCN', 'rate': 1294.685289626775}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'DCNT', 'rate': 2001.0045381602863}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'DOGECUBE', 'rate': 1.2816328006605424}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ECOREAL', 'rate': 3931.585029677193}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ERTH', 'rate': 0.002804064514351723}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ESPRO', 'rate': 741.0637580033876}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'FERMA', 'rate': 2412.6145850061757}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'GRD', 'rate': 0.0011352617428421036}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'GVC', 'rate': 9.359488520477509e-06}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'HIRAM', 'rate': 3.964932598077123}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'HNC', 'rate': 0.00011047157500477847}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'HOM', 'rate': 34237.68259604148}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ICO', 'rate': 15.082168894442697}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'IFV', 'rate': 5.94721184243747e-05}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'IOWN', 'rate': 323.2254448583673}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'IUX', 'rate': 717.8728931817254}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'LOGS', 'rate': 1136.9665361702262}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'MCAN', 'rate': 487.8774315655821}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'MDDN', 'rate': 2.8991361872508813e-07}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'MXZ', 'rate': 492.2612577622584}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'NDB', 'rate': 532.7055897703037}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'NRFX', 'rate': 0.002965811410285003}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'OVO', 'rate': 225554.9285064068}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'PAK', 'rate': 0.0016430795770103815}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'PDX', 'rate': 1279228.7669397844}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'PETCO', 'rate': 27.58996370315265}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'PINU', 'rate': 0.012302996100349463}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'PNFT', 'rate': 17.73611230926241}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'QIE', 'rate': 446.86744456441727}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'RAM', 'rate': 1.424575540287071e-06}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'SHIBLITE', 'rate': 33.47772511278541}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'SHIELD', 'rate': 15.791673270414075}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'SPACE', 'rate': 0.006063639766177158}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'SPORTS', 'rate': 1.6025005955075875}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'SVS', 'rate': 26.552918971364917}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'TFLOW', 'rate': 2859.6688177157107}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'THX', 'rate': 0.11740793874371083}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'UTC', 'rate': 28042.346283899984}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'VCN', 'rate': 164.11291749877194}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'VRO', 'rate': 0.002419388148493172}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'VTS', 'rate': 4950.612499782}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'WTA', 'rate': 566.8994341043784}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'XOT', 'rate': 827270.4274372915}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'XPHX', 'rate': 401.78290323406424}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'XWIN', 'rate': 8944.41957870234}"
BTC,"{'time': '2023-03-24T01:30:01.0000000Z', 'asset_id_quote': 'ZEON', 'rate': 71.05107477234296}"
BTC,"{'time': '2023-03-24T01:29:41.0000000Z', 'asset_id_quote': 'BIT3S', 'rate': 22949522.342723615}"
BTC,"{'time': '2023-03-24T01:29:30.0000000Z', 'asset_id_quote': 'METADOGEV2', 'rate': 282829196249.5512}"
BTC,"{'time': '2023-03-24T01:29:22.0000000Z', 'asset_id_quote': 'EFK', 'rate': 112867.04561047797}"
BTC,"{'time': '2023-03-24T01:29:21.0000000Z', 'asset_id_quote': 'GZXXRPL', 'rate': 684579177.9865497}"
BTC,"{'time': '2023-03-24T01:29:12.0000000Z', 'asset_id_quote': 'BRC', 'rate': 5044646.180028075}"
BTC,"{'time': '2023-03-24T01:29:10.0000000Z', 'asset_id_quote': 'WAGMIGAMES', 'rate': 5780905000.481333}"
BTC,"{'time': '2023-03-24T01:29:09.0000000Z', 'asset_id_quote': 'POX', 'rate': 48245.597557604946}"
BTC,"{'time': '2023-03-24T01:29:08.0000000Z', 'asset_id_quote': 'XLA', 'rate': 760874660.4309407}"
BTC,"{'time': '2023-03-24T01:29:05.0000000Z', 'asset_id_quote': 'ARGFT', 'rate': 23723.231094139494}"
BTC,"{'time': '2023-03-24T01:29:03.0000000Z', 'asset_id_quote': 'AANA', 'rate': 3026164847.4416466}"
BTC,"{'time': '2023-03-24T01:28:59.0000000Z', 'asset_id_quote': 'CTP', 'rate': 1096137.062223872}"
BTC,"{'time': '2023-03-24T01:28:59.0000000Z', 'asset_id_quote': 'LUS', 'rate': 10788349.537725113}"
BTC,"{'time': '2023-03-24T01:28:56.0000000Z', 'asset_id_quote': 'GRT3L', 'rate': 54023.245939412016}"
BTC,"{'time': '2023-03-24T01:28:50.0000000Z', 'asset_id_quote': 'UMC', 'rate': 53661.09038773637}"
BTC,"{'time': '2023-03-24T01:28:24.0000000Z', 'asset_id_quote': 'CAKE3S', 'rate': 6975465.883143199}"
BTC,"{'time': '2023-03-24T01:28:23.0000000Z', 'asset_id_quote': 'MFT', 'rate': 9959432.481864788}"
BTC,"{'time': '2023-03-24T01:28:19.0000000Z', 'asset_id_quote': 'STARX', 'rate': 101466.17657101559}"
BTC,"{'time': '2023-03-24T01:28:04.0000000Z', 'asset_id_quote': 'SMARTLOX', 'rate': 638423409.4027135}"
BTC,"{'time': '2023-03-24T01:27:50.0000000Z', 'asset_id_quote': 'MAXR', 'rate': 565787511.1602668}"
BTC,"{'time': '2023-03-24T01:27:49.0000000Z', 'asset_id_quote': 'BLKC', 'rate': 311398.8571436816}"
BTC,"{'time': '2023-03-24T01:27:44.0000000Z', 'asset_id_quote': 'PTM', 'rate': 2126737.9002857944}"
BTC,"{'time': '2023-03-24T01:27:43.0000000Z', 'asset_id_quote': 'BIN', 'rate': 14454795.732622148}"
BTC,"{'time': '2023-03-24T01:27:38.0000000Z', 'asset_id_quote': 'FRTS', 'rate': 113613781.26493977}"
BTC,"{'time': '2023-03-24T01:27:23.0000000Z', 'asset_id_quote': 'USG', 'rate': 16.529720135544274}"
BTC,"{'time': '2023-03-24T01:27:21.0000000Z', 'asset_id_quote': 'XPNET', 'rate': 5499666.080148903}"
BTC,"{'time': '2023-03-24T01:27:10.0000000Z', 'asset_id_quote': 'KYOKO', 'rate': 3361760.8522217497}"
BTC,"{'time': '2023-03-24T01:27:09.0000000Z', 'asset_id_quote': 'FINA', 'rate': 798961.7275788017}"
BTC,"{'time': '2023-03-24T01:27:06.0000000Z', 'asset_id_quote': 'DSP', 'rate': 736089.7604697892}"
BTC,"{'time': '2023-03-24T01:27:03.0000000Z', 'asset_id_quote': 'AGLD3S', 'rate': 12644456.002586504}"
BTC,"{'time': '2023-03-24T01:26:54.0000000Z', 'asset_id_quote': 'ASH', 'rate': 45709962.39795035}"
BTC,"{'time': '2023-03-24T01:26:41.0000000Z', 'asset_id_quote': 'ALGO3L', 'rate': 6804149.7701534275}"
BTC,"{'time': '2023-03-24T01:26:41.0000000Z', 'asset_id_quote': 'FALCX', 'rate': 62880448167.09876}"
BTC,"{'time': '2023-03-24T01:26:37.0000000Z', 'asset_id_quote': 'SAFEMARS', 'rate': 3351080135441.602}"
BTC,"{'time': '2023-03-24T01:26:32.0000000Z', 'asset_id_quote': 'LUFFY', 'rate': 183657070241646.2}"
BTC,"{'time': '2023-03-24T01:26:31.0000000Z', 'asset_id_quote': 'FTT3L', 'rate': 494981.80003181944}"
BTC,"{'time': '2023-03-24T01:26:29.0000000Z', 'asset_id_quote': 'GIO', 'rate': 1606673.1088129673}"
BTC,"{'time': '2023-03-24T01:26:23.0000000Z', 'asset_id_quote': 'NTR', 'rate': 2757820.676613022}"
BTC,"{'time': '2023-03-24T01:26:18.0000000Z', 'asset_id_quote': 'COMP3S', 'rate': 3000734.805851014}"
BTC,"{'time': '2023-03-24T01:26:13.0000000Z', 'asset_id_quote': 'FARA', 'rate': 833367.2273114038}"
BTC,"{'time': '2023-03-24T01:26:12.0000000Z', 'asset_id_quote': 'PFLFT', 'rate': 132491.05320047596}"
